base_user,imp_user,direction,mode,fusion,k,threshold,tau_eer,tn,fp,fn,tp,accuracy,precision,recall,f1,frr,far,eer
user7,user5,user7->user5,unimodal,,,0.9132623672485352,0.9996984004974365,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user6,user7->user6,unimodal,,,0.8776668906211853,0.9999845027923584,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user8,user7->user8,unimodal,,,0.953280508518219,0.9999998807907104,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user9,user7->user9,unimodal,,,0.9195702075958252,0.9999995231628418,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user8,user1,user8->user1,unimodal,,,0.9376682043075562,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user8,user10,user8->user10,unimodal,,,0.8727894425392151,1.0,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user8,user11,user8->user11,unimodal,,,0.9556915163993835,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user12,user8->user12,unimodal,,,0.9219777584075928,1.0,7,3,0,30,0.925,0.9090909090909091,1.0,0.9523809523809523,0.3,0.0,0.0
user8,user2,user8->user2,unimodal,,,0.959987223148346,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user3,user8->user3,unimodal,,,0.9221396446228027,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user4,user8->user4,unimodal,,,0.9042693376541138,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user5,user8->user5,unimodal,,,0.9478501677513123,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user8,user6,user8->user6,unimodal,,,0.8990609049797058,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user8,user7,user8->user7,unimodal,,,0.9752513766288757,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user9,user8->user9,unimodal,,,0.9560131430625916,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user9,user1,user9->user1,unimodal,,,0.9799719452857971,0.9999923706054688,3,7,0,30,0.825,0.8108108108108109,1.0,0.8955223880597014,0.7,0.0,0.5
user9,user10,user9->user10,unimodal,,,0.9370429515838623,0.7378100156784058,3,7,26,4,0.175,0.36363636363636365,0.13333333333333333,0.1951219512195122,0.7,0.8666666666666667,0.8
user9,user11,user9->user11,unimodal,,,0.9587153196334839,1.0,3,7,0,30,0.825,0.8108108108108109,1.0,0.8955223880597014,0.7,0.0,0.06666666666666667
user9,user12,user9->user12,unimodal,,,0.9827461838722229,0.9999390840530396,4,6,0,30,0.85,0.8333333333333334,1.0,0.9090909090909091,0.6,0.0,0.0
user9,user2,user9->user2,unimodal,,,0.8873743414878845,0.9999997615814209,2,8,0,30,0.8,0.7894736842105263,1.0,0.8823529411764706,0.8,0.0,0.08333333333333333
user9,user3,user9->user3,unimodal,,,0.8830841183662415,1.0,3,7,0,30,0.825,0.8108108108108109,1.0,0.8955223880597014,0.7,0.0,0.26666666666666666
user9,user4,user9->user4,unimodal,,,0.9400544166564941,1.0,3,7,0,30,0.825,0.8108108108108109,1.0,0.8955223880597014,0.7,0.0,0.2
user9,user5,user9->user5,unimodal,,,0.9449198246002197,0.9833267331123352,3,7,27,3,0.15,0.3,0.1,0.15,0.7,0.9,0.8
user9,user6,user9->user6,unimodal,,,0.8638085126876831,0.9999994039535522,2,8,0,30,0.8,0.7894736842105263,1.0,0.8823529411764706,0.8,0.0,0.5166666666666666
user9,user7,user9->user7,unimodal,,,0.9241287708282471,1.0,2,8,0,30,0.8,0.7894736842105263,1.0,0.8823529411764706,0.8,0.0,0.35
user9,user8,user9->user8,unimodal,,,0.9366500377655029,1.0,4,6,0,30,0.85,0.8333333333333334,1.0,0.9090909090909091,0.6,0.0,0.38333333333333336
MEAN,,,,,,0.9487844281124346,0.9334128801569794,8.295454545454545,1.7045454545454546,7.742424242424242,22.257575757575758,0.7638257575757574,0.8115666687557168,0.741919191919192,0.7432844294952616,0.17045454545454544,0.25808080808080813,0.11249999999999998
