base_user,imp_user,direction,mode,fusion,k,threshold,tau_eer,tn,fp,fn,tp,accuracy,precision,recall,f1,frr,far,eer
user12,user1,user12->user1,multimodal,mean,,0.7934582829475403,0.6943240761756897,8,2,18,12,0.5,0.8571428571428571,0.4,0.5454545454545455,0.2,0.6,0.2833333333333333
user12,user10,user12->user10,multimodal,max,,0.9940887689590454,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user12,user11,user12->user11,multimodal,max,,0.9867706894874573,0.9927806258201599,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user12,user2,user12->user2,multimodal,kofm,4,1.0,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.05
user12,user3,user12->user3,multimodal,max,,0.9753633737564087,1.0,6,4,0,30,0.9,0.8823529411764706,1.0,0.9375,0.4,0.0,0.0
user12,user4,user12->user4,multimodal,max,,0.9881384372711182,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user12,user5,user12->user5,multimodal,max,,0.9848837852478027,1.0,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user12,user6,user12->user6,multimodal,mean,,0.6358655095100403,0.8769254088401794,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user12,user7,user12->user7,multimodal,kofm,4,0.8774999999999995,1.0,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.1
user12,user8,user12->user8,multimodal,max,,0.9835171103477478,1.0,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user12,user9,user12->user9,multimodal,max,,0.9780343174934387,1.0,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user2,user1,user2->user1,multimodal,kofm,4,1.0,1.0,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.1
user2,user10,user2->user10,multimodal,kofm,4,0.75,1.0,6,4,0,30,0.9,0.8823529411764706,1.0,0.9375,0.4,0.0,0.0
user2,user11,user2->user11,multimodal,kofm,4,0.8774999999999995,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user2,user12,user2->user12,multimodal,mean,,0.7298913598060608,0.9951032400131226,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user2,user3,user2->user3,multimodal,kofm,4,1.0,1.0,8,2,21,9,0.425,0.8181818181818182,0.3,0.43902439024390244,0.2,0.7,0.44999999999999996
user2,user4,user2->user4,multimodal,mean,,0.7074971795082092,0.9682998657226562,6,4,0,30,0.9,0.8823529411764706,1.0,0.9375,0.4,0.0,0.0
user2,user5,user2->user5,multimodal,mean,,0.764544665813446,0.9993112087249756,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user2,user6,user2->user6,multimodal,kofm,4,1.0,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.05
user2,user7,user2->user7,multimodal,mean,,0.7493923306465149,0.9533720016479492,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user2,user8,user2->user8,multimodal,max,,0.9925920963287354,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user2,user9,user2->user9,multimodal,kofm,4,0.75,1.0,7,3,0,30,0.925,0.9090909090909091,1.0,0.9523809523809523,0.3,0.0,0.0
user3,user1,user3->user1,multimodal,mean,,0.6901847720146179,0.9972475171089172,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user3,user10,user3->user10,multimodal,max,,0.993118166923523,1.0,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user3,user11,user3->user11,multimodal,mean,,0.7718197703361511,0.9873337745666504,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user3,user12,user3->user12,multimodal,kofm,4,0.8774999999999995,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user3,user2,user3->user2,multimodal,mean,,0.7272995710372925,0.6082707643508911,10,0,27,3,0.325,1.0,0.1,0.18181818181818182,0.0,0.9,0.4166666666666667
user3,user4,user3->user4,multimodal,kofm,4,1.0,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.05
user3,user5,user3->user5,multimodal,max,,0.9947901368141174,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user3,user6,user3->user6,multimodal,max,,0.9955814480781555,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user3,user7,user3->user7,multimodal,max,,0.9831615686416626,1.0,6,4,0,30,0.9,0.8823529411764706,1.0,0.9375,0.4,0.0,0.0
user3,user8,user3->user8,multimodal,max,,0.9961364269256592,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user3,user9,user3->user9,multimodal,max,,0.9937778115272522,1.0,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user4,user1,user4->user1,multimodal,mean,,0.795616865158081,0.9222415685653687,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user4,user10,user4->user10,multimodal,mean,,0.7217139005661011,0.7302523851394653,7,3,10,20,0.675,0.8695652173913043,0.6666666666666666,0.7547169811320754,0.3,0.3333333333333333,0.31666666666666665
user4,user11,user4->user11,multimodal,max,,0.9802573323249817,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user4,user12,user4->user12,multimodal,max,,0.9825295805931091,1.0,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user4,user2,user4->user2,multimodal,max,,0.981888473033905,1.0,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user4,user3,user4->user3,multimodal,max,,0.9853803515434265,1.0,5,5,0,30,0.875,0.8571428571428571,1.0,0.923076923076923,0.5,0.0,0.0
user4,user5,user4->user5,multimodal,mean,,0.7750647068023682,0.7805012464523315,10,0,1,29,0.975,1.0,0.9666666666666667,0.983050847457627,0.0,0.03333333333333333,0.016666666666666663
user4,user6,user4->user6,multimodal,mean,,0.7464775443077087,0.7859833836555481,8,2,3,27,0.875,0.9310344827586207,0.9,0.9152542372881356,0.2,0.1,0.25
user4,user7,user4->user7,multimodal,max,,0.9964600801467896,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user4,user8,user4->user8,multimodal,max,,0.9868970513343811,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user4,user9,user4->user9,multimodal,max,,0.9885748624801636,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user5,user1,user5->user1,multimodal,max,,0.9950599670410156,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.05
user5,user10,user5->user10,multimodal,kofm,4,1.0,0.75,9,1,25,5,0.35,0.8333333333333334,0.16666666666666666,0.2777777777777778,0.1,0.8333333333333334,0.6666666666666666
user5,user11,user5->user11,multimodal,kofm,4,0.8774999999999995,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user5,user12,user5->user12,multimodal,mean,,0.6882202625274658,0.9999642372131348,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user5,user2,user5->user2,multimodal,kofm,4,0.8774999999999995,1.0,7,3,0,30,0.925,0.9090909090909091,1.0,0.9523809523809523,0.3,0.0,0.15
user5,user3,user5->user3,multimodal,mean,,0.7666564583778381,0.9979901313781738,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user5,user4,user5->user4,multimodal,mean,,0.6890202164649963,0.801819920539856,7,3,0,30,0.925,0.9090909090909091,1.0,0.9523809523809523,0.3,0.0,0.0
user5,user6,user5->user6,multimodal,kofm,4,0.8774999999999995,0.75,10,0,20,10,0.5,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666,0.15
user5,user7,user5->user7,multimodal,mean,,0.7118855118751526,0.8392295241355896,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user5,user8,user5->user8,multimodal,kofm,4,0.8774999999999995,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user5,user9,user5->user9,multimodal,mean,,0.7558363080024719,0.6794472932815552,8,2,22,8,0.4,0.8,0.26666666666666666,0.4,0.2,0.7333333333333333,0.5333333333333333
user6,user1,user6->user1,multimodal,mean,,0.7410187125205994,0.9996095299720764,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user6,user10,user6->user10,multimodal,mean,,0.6967657208442688,0.7999229431152344,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
