base_user,imp_user,direction,mode,fusion,k,threshold,tau_eer,tn,fp,fn,tp,accuracy,precision,recall,f1,frr,far,eer
user4,user12,user4->user12,unimodal,,,0.8883377313613892,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user4,user2,user4->user2,unimodal,,,0.8883377313613892,0.5671994686126709,10,0,29,1,0.275,1.0,0.03333333333333333,0.06451612903225806,0.0,0.9666666666666667,0.0
user4,user3,user4->user3,unimodal,,,0.8883377313613892,0.6003991961479187,10,0,27,3,0.325,1.0,0.1,0.18181818181818182,0.0,0.9,0.0
user4,user5,user4->user5,unimodal,,,0.8883377313613892,0.502975344657898,10,0,30,0,0.25,0.0,0.0,0.0,0.0,1.0,0.0
user4,user6,user4->user6,unimodal,,,0.8883377313613892,0.45413336157798767,10,0,30,0,0.25,0.0,0.0,0.0,0.0,1.0,0.0
user4,user7,user4->user7,unimodal,,,0.8883377313613892,0.4550688564777374,10,0,3,27,0.925,1.0,0.9,0.9473684210526316,0.0,0.1,0.0
user4,user8,user4->user8,unimodal,,,0.8883377313613892,0.4539017379283905,10,0,9,21,0.775,1.0,0.7,0.8235294117647058,0.0,0.3,0.0
user4,user9,user4->user9,unimodal,,,0.8883377313613892,0.4987875521183014,10,0,30,0,0.25,0.0,0.0,0.0,0.0,1.0,0.0
user5,user1,user5->user1,unimodal,,,0.9632662534713745,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user5,user10,user5->user10,unimodal,,,0.9632662534713745,0.611050009727478,9,1,24,6,0.375,0.8571428571428571,0.2,0.32432432432432434,0.1,0.8,0.4166666666666667
user5,user11,user5->user11,unimodal,,,0.9632662534713745,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user5,user12,user5->user12,unimodal,,,0.9632662534713745,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user5,user2,user5->user2,unimodal,,,0.9632662534713745,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user5,user3,user5->user3,unimodal,,,0.9632662534713745,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user5,user4,user5->user4,unimodal,,,0.9632662534713745,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user5,user6,user5->user6,unimodal,,,0.9632662534713745,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user5,user7,user5->user7,unimodal,,,0.9632662534713745,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user5,user8,user5->user8,unimodal,,,0.9632662534713745,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user5,user9,user5->user9,unimodal,,,0.9632662534713745,0.8509983420372009,9,1,15,15,0.6,0.9375,0.5,0.6521739130434783,0.1,0.5,0.21666666666666665
user6,user1,user6->user1,unimodal,,,0.7371723651885986,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
